文件绝对路径,求解结果(kissat),求解结果(neurobranch),求解总时间(kissat),求解总时间(neurobranch),decision时间(kissat),decision时间(neurobranch),剩余时间(kissat),剩余时间(neurobranch),decision次数(kissat),decision次数(neurobranch),conflict次数(kissat),conflict次数(neurobranch)
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_482.cnf,SAT,SAT,5.06,123892.64,0.01,123886.35,5.05,6.29,367,367,277,277
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_483.cnf,SAT,SAT,5.91,224307.85,0.02,224299.49,5.89,8.36,675,675,560,560
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_484.cnf,SAT,SAT,5.03,114186.64,0.01,114179.01,5.02,7.64,345,345,289,289
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_485.cnf,SAT,SAT,4.88,123875.40,0.01,123868.94,4.87,6.46,376,376,284,284
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_487.cnf,SAT,SAT,5.49,259431.69,0.02,259423.58,5.47,8.11,778,778,447,447
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_488.cnf,SAT,SAT,7.09,285252.72,0.03,285240.91,7.07,11.81,994,994,877,877
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_49.cnf,SAT,SAT,4.73,66406.78,0.01,66401.30,4.72,5.48,203,203,161,161
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_492.cnf,SAT,SAT,6.04,214562.03,0.02,214551.94,6.02,10.10,641,641,522,522
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_493.cnf,SAT,SAT,6.71,279015.94,0.02,279000.91,6.69,15.03,834,834,688,688
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_494.cnf,SAT,SAT,5.35,146970.22,0.01,146963.38,5.34,6.83,444,444,329,329
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_495.cnf,SAT,SAT,6.99,379262.01,0.03,379251.07,6.96,10.93,1130,1130,778,778
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_496.cnf,SAT,SAT,7.54,401735.31,0.03,401722.76,7.51,12.55,1223,1223,994,994
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_497.cnf,SAT,SAT,4.56,107028.69,0.01,107021.90,4.55,6.79,321,321,165,165
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_498.cnf,SAT,SAT,4.51,36440.14,0.00,36435.09,4.51,5.05,110,110,77,77
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_499.cnf,SAT,SAT,6.08,325149.97,0.03,325140.35,6.05,9.63,972,972,719,719
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_5.cnf,SAT,SAT,7.46,382220.21,0.03,382208.16,7.42,12.05,1125,1125,874,874
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_50.cnf,SAT,SAT,4.85,86570.36,0.01,86564.44,4.85,5.92,267,267,212,212
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_51.cnf,SAT,SAT,4.74,51324.87,0.00,51319.55,4.74,5.32,166,166,89,89
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_52.cnf,SAT,SAT,4.82,19753.97,0.00,19748.01,4.82,5.96,110,110,72,72
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_54.cnf,SAT,SAT,6.75,417944.65,0.03,417934.18,6.72,10.46,1237,1237,592,592
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_55.cnf,SAT,SAT,5.14,122627.40,0.01,122620.99,5.13,6.41,371,371,307,307
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_58.cnf,SAT,SAT,5.30,147950.84,0.01,147942.01,5.29,8.83,442,442,389,389
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_6.cnf,SAT,SAT,4.42,39093.35,0.00,39088.38,4.41,4.97,120,120,82,82
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_60.cnf,SAT,SAT,4.57,102066.53,0.01,102060.84,4.56,5.69,300,300,214,214
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_62.cnf,SAT,SAT,7.32,306024.92,0.03,306014.45,7.30,10.47,918,918,771,771
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_65.cnf,SAT,SAT,6.53,326402.17,0.03,326392.64,6.50,9.53,985,985,587,587
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_66.cnf,SAT,SAT,6.18,400521.36,0.06,400511.42,6.12,9.94,1184,1184,669,669
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_69.cnf,SAT,SAT,7.45,295953.14,0.02,295944.58,7.42,8.56,881,881,455,455
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_7.cnf,SAT,SAT,4.93,86259.77,0.01,86253.17,4.92,6.60,339,339,273,273
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_71.cnf,SAT,SAT,7.44,356151.11,0.03,356140.10,7.42,11.02,1049,1049,897,897
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_72.cnf,SAT,SAT,4.91,54112.78,0.00,54107.49,4.90,5.29,163,163,119,119
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_73.cnf,SAT,SAT,6.30,339208.64,0.03,339198.98,6.27,9.66,1011,1011,659,659
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_75.cnf,SAT,SAT,4.91,99137.38,0.01,99131.18,4.90,6.20,308,308,247,247
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_77.cnf,SAT,SAT,4.90,155573.26,0.01,155566.43,4.89,6.83,479,479,291,291
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_78.cnf,SAT,SAT,4.86,33969.46,0.00,33964.82,4.86,4.64,101,101,63,63
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_79.cnf,SAT,SAT,5.04,127549.68,0.01,127540.46,5.03,9.23,384,384,268,268
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_8.cnf,SAT,SAT,6.74,293249.41,0.02,293238.79,6.72,10.62,871,871,740,740
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_80.cnf,SAT,SAT,5.19,93442.33,0.01,93436.09,5.18,6.24,289,289,232,232
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_81.cnf,SAT,SAT,7.66,384795.94,0.03,384784.18,7.63,11.76,1147,1147,855,855
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_82.cnf,SAT,SAT,5.39,131039.45,0.01,131033.39,5.38,6.06,393,393,270,270
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_83.cnf,SAT,SAT,4.80,155843.55,0.01,155837.29,4.78,6.26,470,470,200,200
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_85.cnf,SAT,SAT,4.08,19823.77,0.00,19819.33,4.07,4.44,65,65,35,35
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_86.cnf,SAT,SAT,5.02,67792.66,0.01,67785.81,5.01,6.86,262,262,216,216
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_87.cnf,SAT,SAT,4.62,77454.19,0.01,77448.60,4.61,5.59,236,236,185,185
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_88.cnf,SAT,SAT,6.19,283202.54,0.02,283193.07,6.16,9.47,832,832,679,679
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_9.cnf,SAT,SAT,7.61,49271.27,0.01,49266.04,7.61,5.23,153,153,99,99
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_92.cnf,SAT,SAT,4.87,83897.03,0.01,83891.26,4.86,5.77,257,257,209,209
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_93.cnf,SAT,SAT,4.44,39937.39,0.00,39932.49,4.44,4.90,125,125,87,87
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_95.cnf,SAT,SAT,6.48,310778.73,0.03,310768.95,6.45,9.79,927,927,672,672
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_96.cnf,SAT,SAT,6.18,234398.10,0.02,234388.70,6.16,9.40,705,705,594,594
/home/richard/project/SAT_benchmark/SATLIB/BMS_k3_n100_m429/BMS_k3_n100_m429_97.cnf,SAT,SAT,6.21,238092.88,0.02,238083.98,6.19,8.90,711,711,606,606
/home/richard/project/SAT_benchmark/SATLIB/Bejing/2bitadd_11.cnf,SAT,SAT,15.99,90752.65,0.02,90734.24,15.98,18.41,577,577,197,197
/home/richard/project/SAT_benchmark/SATLIB/Bejing/2bitadd_12.cnf,SAT,SAT,17.42,153373.96,0.03,153342.52,17.40,31.44,942,942,407,407
/home/richard/project/SAT_benchmark/SATLIB/Bejing/2bitcomp_5.cnf,SAT,SAT,0.04,0.11,0.00,0.00,0.04,0.11,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/Bejing/2bitmax_6.cnf,SAT,SAT,0.04,0.10,0.00,0.00,0.04,0.10,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/Bejing/4blocksb.cnf,SAT,SAT,45.82,111431.65,0.05,111390.40,45.77,41.26,1204,1204,319,319
/home/richard/project/SAT_benchmark/SATLIB/Bejing/e0ddr2-10-by-5-4.cnf,SAT,SAT,1.59,2.08,0.00,0.00,1.59,2.08,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/Bejing/enddr2-10-by-5-1.cnf,SAT,SAT,1.27,1.37,0.00,0.00,1.27,1.37,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/Bejing/ewddr2-10-by-5-1.cnf,SAT,SAT,1.28,1.35,0.00,0.00,1.28,1.35,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_0.cnf,SAT,SAT,9.53,240145.25,0.02,240133.10,9.50,12.15,735,735,633,633
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_1.cnf,SAT,SAT,7.29,13158.02,0.00,13150.32,7.28,7.70,46,46,23,23
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_10.cnf,SAT,SAT,0.07,0.09,0.00,0.00,0.07,0.09,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_100.cnf,SAT,SAT,7.86,29854.49,0.00,29845.43,7.85,9.06,91,91,62,62
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_101.cnf,SAT,SAT,8.41,90365.59,0.01,90356.21,8.40,9.38,278,278,226,226
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_102.cnf,SAT,SAT,7.54,39804.87,0.00,39796.98,7.54,7.89,123,123,91,91
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_103.cnf,SAT,SAT,9.19,94596.03,0.01,94586.10,9.17,9.93,370,370,296,296
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_104.cnf,SAT,SAT,8.44,169135.14,0.01,169124.97,8.42,10.17,518,518,445,445
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_105.cnf,SAT,SAT,8.18,80801.61,0.01,80792.92,8.17,8.69,245,245,192,192
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_106.cnf,SAT,SAT,8.10,123000.41,0.01,122990.42,8.08,9.99,375,375,269,269
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_107.cnf,SAT,SAT,7.67,35531.77,0.00,35513.00,7.67,18.77,119,119,78,78
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_108.cnf,SAT,SAT,7.82,5416.54,0.00,5407.67,7.82,8.87,22,22,1,1
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_109.cnf,SAT,SAT,7.26,13049.13,0.00,13042.06,7.26,7.07,46,46,24,24
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_11.cnf,SAT,SAT,8.94,28964.45,0.00,28956.35,8.94,8.09,98,98,70,70
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_110.cnf,SAT,SAT,9.16,144917.12,0.01,144906.26,9.15,10.86,444,444,371,371
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_111.cnf,SAT,SAT,8.08,49781.30,0.00,49772.12,8.08,9.18,153,153,114,114
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_112.cnf,SAT,SAT,7.44,19945.03,0.00,19937.32,7.44,7.71,65,65,36,36
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_113.cnf,SAT,SAT,8.71,173572.10,0.01,173559.55,8.69,12.55,529,529,459,459
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_114.cnf,SAT,SAT,7.91,52921.57,0.00,52911.94,7.90,9.62,162,162,119,119
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_115.cnf,SAT,SAT,9.23,65523.33,0.01,65511.53,9.23,11.81,207,207,183,183
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_116.cnf,SAT,SAT,0.06,0.12,0.00,0.00,0.06,0.12,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_117.cnf,SAT,SAT,7.45,53073.08,0.01,53064.90,7.44,8.18,163,163,128,128
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_118.cnf,SAT,SAT,7.62,81415.59,0.01,81407.23,7.62,8.37,244,244,189,189
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_119.cnf,SAT,SAT,7.10,23908.39,0.00,23901.34,7.10,7.06,70,70,44,44
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_12.cnf,SAT,SAT,8.69,98000.40,0.01,97991.22,8.68,9.18,295,295,216,216
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_120.cnf,SAT,SAT,7.58,43650.05,0.00,43642.08,7.58,7.98,130,130,94,94
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_121.cnf,SAT,SAT,8.52,104211.34,0.01,104199.77,8.51,11.57,312,312,242,242
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_122.cnf,SAT,SAT,6.91,10209.46,0.00,10202.67,6.90,6.78,34,34,10,10
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_123.cnf,SAT,SAT,6.93,6564.28,0.00,6554.99,6.93,9.29,28,28,7,7
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_124.cnf,SAT,SAT,8.21,26160.61,0.00,26151.99,8.21,8.62,81,81,62,62
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_125.cnf,SAT,SAT,8.14,222289.83,0.02,222279.51,8.13,10.32,673,673,488,488
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_126.cnf,SAT,SAT,7.31,70719.87,0.01,70711.45,7.31,8.42,216,216,157,157
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_127.cnf,SAT,SAT,7.21,15969.17,0.00,15961.86,7.21,7.32,58,58,32,32
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_128.cnf,SAT,SAT,7.56,51105.15,0.00,51096.46,7.56,8.69,151,151,122,122
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_129.cnf,SAT,SAT,8.51,199410.22,0.02,199399.14,8.50,11.09,591,591,483,483
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_13.cnf,SAT,SAT,7.44,56395.66,0.01,56374.36,7.43,21.30,174,174,133,133
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_130.cnf,SAT,SAT,10.46,36298.60,0.00,36288.41,10.46,10.19,115,115,82,82
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_131.cnf,SAT,SAT,7.93,39667.73,0.00,39659.71,7.93,8.03,125,125,79,79
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_132.cnf,SAT,SAT,9.50,266918.98,0.02,266905.61,9.48,13.36,795,795,675,675
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_133.cnf,SAT,SAT,7.81,58417.44,0.01,58407.76,7.81,9.68,186,186,146,146
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_134.cnf,SAT,SAT,7.18,35514.11,0.00,35506.45,7.17,7.66,118,118,100,100
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_135.cnf,SAT,SAT,8.01,187446.14,0.02,187436.69,8.00,9.45,577,577,290,290
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_136.cnf,SAT,SAT,8.27,39546.04,0.00,39537.94,8.26,8.11,126,126,94,94
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_137.cnf,SAT,SAT,8.06,116424.26,0.01,116414.46,8.05,9.81,354,354,274,274
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_138.cnf,SAT,SAT,9.89,70649.82,0.01,70641.57,9.88,8.25,219,219,172,172
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_139.cnf,SAT,SAT,7.57,3307.57,0.00,3292.12,7.57,15.45,17,17,3,3
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_14.cnf,SAT,SAT,7.46,42653.98,0.00,42645.03,7.46,8.95,137,137,107,107
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_140.cnf,SAT,SAT,8.31,25635.64,0.00,25626.61,8.31,9.03,168,168,132,132
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_141.cnf,SAT,SAT,8.03,25070.16,0.00,25059.81,8.03,10.35,82,82,60,60
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_142.cnf,SAT,SAT,7.66,43814.78,0.01,43806.59,7.65,8.20,137,137,108,108
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_143.cnf,SAT,SAT,7.70,58369.24,0.01,58361.01,7.69,8.22,187,187,147,147
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_144.cnf,SAT,SAT,8.81,185918.38,0.02,185882.70,8.79,35.68,557,557,410,410
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_145.cnf,SAT,SAT,7.89,37154.93,0.00,37147.07,7.88,7.86,111,111,73,73
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_146.cnf,SAT,SAT,8.69,188868.27,0.02,188857.04,8.68,11.23,566,566,498,498
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_147.cnf,SAT,SAT,7.19,19048.65,0.00,19041.18,7.19,7.46,65,65,40,40
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_148.cnf,SAT,SAT,7.33,19686.30,0.00,19678.83,7.32,7.47,65,65,34,34
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_149.cnf,SAT,SAT,7.58,46873.33,0.00,46864.54,7.58,8.79,147,147,112,112
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_15.cnf,SAT,SAT,8.93,133156.47,0.01,133145.33,8.92,11.14,418,418,357,357
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_150.cnf,SAT,SAT,7.62,90371.97,0.01,90362.26,7.61,9.70,279,279,219,219
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_151.cnf,SAT,SAT,8.17,46895.97,0.00,46887.45,8.16,8.52,140,140,99,99
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_152.cnf,SAT,SAT,7.84,83349.12,0.01,83340.59,7.83,8.53,256,256,197,197
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_153.cnf,SAT,SAT,8.12,42923.44,0.00,42914.24,8.12,9.20,139,139,103,103
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_154.cnf,SAT,SAT,7.94,36759.99,0.00,36752.32,7.94,7.67,116,116,89,89
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_155.cnf,SAT,SAT,8.14,49602.94,0.00,49594.55,8.14,8.39,151,151,118,118
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_156.cnf,SAT,SAT,9.54,307381.00,0.03,307367.76,9.51,13.24,928,928,789,789
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_157.cnf,SAT,SAT,11.01,110519.66,0.01,110504.05,11.00,15.62,337,337,263,263
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_158.cnf,SAT,SAT,8.46,131210.54,0.01,131199.24,8.45,11.30,393,393,343,343
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_159.cnf,SAT,SAT,7.33,19814.81,0.00,19805.18,7.33,9.63,68,68,42,42
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_16.cnf,SAT,SAT,7.99,63955.23,0.01,63946.73,7.98,8.51,195,195,141,141
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_160.cnf,SAT,SAT,8.01,165099.52,0.01,165089.53,8.00,9.99,506,506,400,400
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_161.cnf,SAT,SAT,9.84,156233.78,0.02,156223.88,9.82,9.90,474,474,389,389
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_162.cnf,SAT,SAT,7.73,77857.04,0.01,77848.49,7.72,8.55,232,232,184,184
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_163.cnf,SAT,SAT,8.38,53182.92,0.01,53173.92,8.37,9.00,168,168,134,134
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_164.cnf,SAT,SAT,8.29,155945.01,0.01,155934.48,8.28,10.53,466,466,382,382
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_165.cnf,SAT,SAT,0.11,0.09,0.00,0.00,0.11,0.09,0,0,0,0
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_166.cnf,SAT,SAT,7.99,112144.07,0.01,112133.77,7.98,10.30,343,343,261,261
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_167.cnf,SAT,SAT,7.41,35813.51,0.00,35805.77,7.40,7.74,113,113,90,90
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_168.cnf,SAT,SAT,7.44,25672.25,0.00,25664.55,7.44,7.71,87,87,47,47
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_169.cnf,SAT,SAT,8.57,45105.63,0.00,45095.63,8.56,10.00,145,145,109,109
/home/richard/project/SAT_benchmark/SATLIB/CBS_k3_n100_m403_b10/CBS_k3_n100_m403_b10_17.cnf,SAT,SAT,7.56,26411.10,0.00,26402.28,7.56,8.82,86,86,50,50
