/home/richard/project/SAT_benchmark/1_min_timeout/3129198788f182ce6955b18aa3c7e61e-simon-r24-1.sanitized.cnf,SAT,0.44,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/31bb67fe67e57dbeb8c4819b01892588-hwmcc17miters-xits-iso-oski15a08b08s.sanitized.cnf,UNSAT,2039.84,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/37ca184832fc6fa43a22ae900f1756a2-circuit_32in32out_with_350gates_6in6out_dist64_seed1.sanitized.cnf,SAT,24311.51,3812407,1630055
/home/richard/project/SAT_benchmark/1_min_timeout/396fd56f3fd7b85afbba4254ea6e746c-circuit_32in32out_with_80gates_7in7out_dist128_seed1.sanitized.cnf,SAT,48834.54,2661786,2015090
/home/richard/project/SAT_benchmark/1_min_timeout/3988a60c6e93167763c6fd2a347d5859-Break_08_24.xml.cnf,SAT,36.40,20774,1159
/home/richard/project/SAT_benchmark/1_min_timeout/3a75ad246dbc750a7391ad887c5b0835-x9-11093.sat.sanitized.cnf,SAT,16820.11,1338592,712452
/home/richard/project/SAT_benchmark/1_min_timeout/3bf8ba6bb4e4ea9ad08b1b058661ba2e-summle_X4044_steps7_I1-2-2-4-4-8-25-100.cnf,SAT,3669.59,323487,44897
/home/richard/project/SAT_benchmark/1_min_timeout/3ed56242f55e3653dbceeb4a70221787-rbsat-v945c61409gyes9-sc2009.cnf,SAT,13885.30,1480543,616509
/home/richard/project/SAT_benchmark/1_min_timeout/4.cnf,SAT,68268.73,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/4073757aae06fc2b50c043f088b132b4-simon-r19-1.sanitized.cnf,SAT,0.36,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/43e492bccfd57029b758897b17d7f04f-pb_300_09_lb_07.cnf,SAT,37291.38,2818197,313255
/home/richard/project/SAT_benchmark/1_min_timeout/475803537529d9d14a034957f48a6d38-x9-09076.sat.sanitized.cnf,UNSAT,12881.07,914754,584828
/home/richard/project/SAT_benchmark/1_min_timeout/5.cnf,SAT,42594.16,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/50019e4419d48196bb4b95933a8b5030-noL-11-14.sanitized.cnf,SAT,24736.97,4158407,1426332
/home/richard/project/SAT_benchmark/1_min_timeout/511a2d81661a185c2115daec42270dec-circuit_32in32out_with_500gates_6in6out_dist64_seed1.sanitized.cnf,UNSAT,60000.15,7017547,2370303
/home/richard/project/SAT_benchmark/1_min_timeout/52aaf653a79ca14fa1127cda32aa94ce-noL-11-10.sanitized.cnf,SAT,31676.28,5629690,1860666
/home/richard/project/SAT_benchmark/1_min_timeout/543e67dd5abc272c37775b1b742a1d9a-qwh.60.1728.shuffled-as.sat03-1659.cnf,SAT,52530.15,21899265,494057
/home/richard/project/SAT_benchmark/1_min_timeout/573cc82ec61e01fd6e6308493ee56289-linked_list_swap_contents_safety_unwind80.cnf,UNSAT,59066.01,823160,14530
/home/richard/project/SAT_benchmark/1_min_timeout/57f4ea7ab160d996e38e69fac59869c4-x9-09047.sat.sanitized.cnf,UNSAT,11467.11,797855,528315
/home/richard/project/SAT_benchmark/1_min_timeout/5ea72bcdccc86bd1a924029f7b81aec5-atco_enc1_opt1_10_15.cnf,SAT,55756.13,3845662,1420007
/home/richard/project/SAT_benchmark/1_min_timeout/5ee7de2bd112aa39485e79c9d487bf8f-simon-r23-1.sanitized.cnf,SAT,0.45,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/6.cnf,SAT,71009.87,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/65c5a5d228ec5e52d1a72f918086f584-32_100.sanitized.cnf,SAT,20976.37,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/6add7e416c1126607afeb2666af330ac-constraints_16_0.5_1.sanitized.cnf,UNSAT,39477.66,1351621,853697
/home/richard/project/SAT_benchmark/1_min_timeout/6c52aca5b5fd284bf1940b84df90a367-1-TC-256-K-71.sanitized.cnf,UNSAT,39749.27,4879122,1057076
/home/richard/project/SAT_benchmark/1_min_timeout/6f7a0e1cf94b6b26eafc08a827a692ce-circuit_64in64out_with_64gates_8in5out_dist256_seed1.sanitized.cnf,SAT,15900.59,681605,511215
/home/richard/project/SAT_benchmark/1_min_timeout/7.cnf,UNSAT,82.31,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/7083b70c1976162e2693d7a493717ffd-battleship-14-26-sat.cnf,SAT,4617.68,1242961,314085
/home/richard/project/SAT_benchmark/1_min_timeout/70bfbd054dc9ffd394fab32845b492d3-circuit_32in32out_with_100gates_7in7out_dist64_seed2.sanitized.cnf,SAT,28693.03,1592174,1758750
/home/richard/project/SAT_benchmark/1_min_timeout/70ef2b6bdc4101a0e35cf3d165571fe3-qwh.50.1250.shuffled-as.sat03-1655.cnf,SAT,4059.51,1242142,39013
/home/richard/project/SAT_benchmark/1_min_timeout/71a3dd6156463c0c55c4b38394faa753-af-synthesis_stb_50_120_4_sat.cnf,SAT,28099.01,2036382,476588
/home/richard/project/SAT_benchmark/1_min_timeout/72c0d81e16d91bcaed808efcde2e5069-Folkman-175-1251868.sanitized.cnf,SAT,24029.06,17119440,1175255
/home/richard/project/SAT_benchmark/1_min_timeout/7429e380834066c206394139c9e1e17d-af-synthesis_stb_50_100_9_sat.cnf,SAT,1594.10,90825,11650
/home/richard/project/SAT_benchmark/1_min_timeout/773f3bd29e202ff700d8b5b459857a2c-Folkman-175-9054056.sanitized.cnf,SAT,25694.43,18120821,1247659
/home/richard/project/SAT_benchmark/1_min_timeout/77b7f7bbf75faaee28f473b9941de103-Folkman-185-19924337.sanitized.cnf,SAT,25303.63,19306555,1258511
/home/richard/project/SAT_benchmark/1_min_timeout/79b9e24dd9af185dbec18c9b0a32b1e2-g2-slp-synthesis-aes-top30.cnf,SAT,19300.92,2455209,408365
/home/richard/project/SAT_benchmark/1_min_timeout/7ac7fabd8c078aea420087a0c80e5563-circuit_32in32out_with_400gates_6in6out_dist64_seed1.sanitized.cnf,SAT,33146.90,4744246,1869498
/home/richard/project/SAT_benchmark/1_min_timeout/7e1d279559b202016e5797901e731a39-simon-r25-0.sanitized.cnf,SAT,0.47,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/7f1c7da531539f3be4a1e0e916913086-pcmax-scheduling-m19-2974-16501-UNSAT.sanitized.cnf,UNSAT,28633.66,3650993,2203445
/home/richard/project/SAT_benchmark/1_min_timeout/7f7109dce621ef361a72b3e8cee9a962-Break_unsat_06_07.xml.cnf,UNSAT,483.47,76739,29101
/home/richard/project/SAT_benchmark/1_min_timeout/7fb202a51c0223f3119887a57086ca4d-x9-09051.sat.sanitized.cnf,UNSAT,18167.48,1225734,801215
/home/richard/project/SAT_benchmark/1_min_timeout/8.cnf,SAT,1499.87,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/812926407774771b3bd9885f7bfa4841-lru_9.sanitized.cnf,SAT,1942.60,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/83b330c934d6dd35d56e1b1ca3638b3c-j3037_1_mdd_b.cnf,SAT,18603.75,902249,288915
/home/richard/project/SAT_benchmark/1_min_timeout/84c6d7e4a18aacf166105aaa3cd6e3de-128_100.sanitized.cnf,SAT,85989.28,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/8530c911b75ab1b276042043d118a875-constraints_16_0.4_1.sanitized.cnf,UNSAT,36119.93,1294601,799139
/home/richard/project/SAT_benchmark/1_min_timeout/878bcc11e1e243680f7946bcf428f465-linked_list_swap_contents_safety_unwind45.cnf,UNSAT,24115.87,618110,11095
/home/richard/project/SAT_benchmark/1_min_timeout/8b31606e10656ff7eb2936262b647443-stable-300-0.1-20-98765432130020.cnf,SAT,34480.14,4456060,2176408
/home/richard/project/SAT_benchmark/1_min_timeout/8d4b50ec0cf99097e9ab0835937afee5-hwmcc17miters-xits-iso-6s281b35.sanitized.cnf,UNSAT,2785.43,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/8e720686372c5037f30b4fc7b1c71d48-constraints_17_0.4_1.sanitized.cnf,SAT,5278.85,149155,46768
/home/richard/project/SAT_benchmark/1_min_timeout/9.cnf,UNSAT,6.07,62,38
/home/richard/project/SAT_benchmark/1_min_timeout/915a25bd189357e4c6d7771b69a6849f-x9-09004.sat.sanitized.cnf,UNSAT,18240.36,1236393,810355
/home/richard/project/SAT_benchmark/1_min_timeout/9276ce38c625b2d00de247f8588f1542-combined-crypto1-wff-seed-102-wffvars-500-cryptocplx-31-overlap-2.cnf,SAT,5660.25,842444,336289
/home/richard/project/SAT_benchmark/1_min_timeout/9cd3acdb765c15163bc239ae3a57f880-FmlaEquivChain_4_6_6.sanitized.cnf,UNSAT,10997.39,9543134,538410
/home/richard/project/SAT_benchmark/1_min_timeout/9dcbf221b8d2bb01f30bcca283f3608d-EDP3-11000.cnf,SAT,22832.18,4785702,146403
/home/richard/project/SAT_benchmark/1_min_timeout/a14d9ee17051ec08a4334ba43089502c-64_200.sanitized.cnf,SAT,81121.12,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/a38affaa741c958fc32769d5fe89b06c-frb65-12-2.used-as.sat04-874.cnf,SAT,7670.78,965757,316713
/home/richard/project/SAT_benchmark/1_min_timeout/a45a0358685867bd4f1c7f7c0b0e379c-x9-10014.sat.sanitized.cnf,SAT,18954.21,1266126,747919
/home/richard/project/SAT_benchmark/1_min_timeout/aaa3654cc92d80da84ecf5d18040c634-linked_list_swap_contents_safety_unwind62.cnf,UNSAT,36802.43,1773370,10291
/home/richard/project/SAT_benchmark/1_min_timeout/aacfb8797097f698d14337d3a04f3065-barman-pfile06-022.sas.ex.7.cnf,UNSAT,554.32,31159,2242
/home/richard/project/SAT_benchmark/1_min_timeout/aceab5a3452e2901e645065bda3e8847-lru_8.sanitized.cnf,SAT,1672.79,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/ad4e151d80c7012d88dd79bcfceaade5-x9-08075.sat.sanitized.cnf,UNSAT,8680.21,592955,382523
/home/richard/project/SAT_benchmark/1_min_timeout/adf6dacdd64c93f9de1aa0eadf427faa-circuit_48in64out_with_800gates_4in4out_dist128_seed1.sanitized.cnf,SAT,13142.40,1160416,450718
/home/richard/project/SAT_benchmark/1_min_timeout/ae9522ea003ea9f75891b2d37a5e264b-srhd-sgi-m37-q446.25-n35-p30-s33692332.cnf,SAT,0.18,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/af750c18578d52e60472315692ad83c0-si2-b03m-m800-03.cnf,SAT,1906.35,247948,54925
/home/richard/project/SAT_benchmark/1_min_timeout/b44ea915362c3a140269003d45b1d053-x9-11034.sat.sanitized.cnf,SAT,6659.59,548080,287741
/home/richard/project/SAT_benchmark/1_min_timeout/b4b41b2ff14427e5715cb9bee06d4602-constraints_17_0.3_2.sanitized.cnf,UNSAT,18668.41,642690,366324
/home/richard/project/SAT_benchmark/1_min_timeout/b68ae7866df5e852c3acb97a46da2faf-circuit_48in64out_with_1000gates_4in4out_dist128_seed4.sanitized.cnf,SAT,49524.34,3219742,1306689
/home/richard/project/SAT_benchmark/1_min_timeout/b8c7c777e76995e5bf7b517f2db234ba-noL-11-16.sanitized.cnf,SAT,37652.86,5194184,1980208
/home/richard/project/SAT_benchmark/1_min_timeout/b8f5fc2425facb3aec52a665f32a500c-asconhashv12_opt64_H6_M2-PgbpwX_m0_4_U1.c.cnf,UNSAT,60001.37,184253,91704
/home/richard/project/SAT_benchmark/1_min_timeout/bbfed8974655bca520259deb10d2347b-x9-09054.sat.sanitized.cnf,SAT,12695.84,917096,562553
/home/richard/project/SAT_benchmark/1_min_timeout/bd8bc25be2b36c64b38459c17e815814-pcmax-scheduling-m11-1517-6802-UNSAT.sanitized.cnf,UNSAT,18468.20,1979103,1407886
/home/richard/project/SAT_benchmark/1_min_timeout/be6411f4784a3c879886dda807cdc607-j3037_10_mdd_b.cnf,SAT,7551.91,444973,130851
/home/richard/project/SAT_benchmark/1_min_timeout/c03f7f84f6ac9e523c17e391c3895183-linked_list_swap_contents_safety_unwind68.cnf,UNSAT,33415.46,639816,7157
/home/richard/project/SAT_benchmark/1_min_timeout/c0e6e6eeebd48ca600cfc7d662fa804c-x9-10093.sat.sanitized.cnf,UNSAT,58939.84,3411861,2265500
/home/richard/project/SAT_benchmark/1_min_timeout/c214f1eb2576af00e3fb09f7d0305764-64_150.sanitized.cnf,SAT,60732.09,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/c3e53c353f30d9e2eb54ed93d6ce4f02-x9-09007.sat.sanitized.cnf,UNSAT,12794.69,835563,552128
/home/richard/project/SAT_benchmark/1_min_timeout/c5a98231dd54cbca06135293bb7e1985-x9-11053.sat.sanitized.cnf,SAT,22648.98,1559278,872689
/home/richard/project/SAT_benchmark/1_min_timeout/c6568fc8805127e876c4c23551bf49fa-x9-10076.sat.sanitized.cnf,UNSAT,42656.31,2518976,1698905
/home/richard/project/SAT_benchmark/1_min_timeout/c76f3c6c2e2eae85fc5f3d499f3db88d-mp1-blockpuzzle_5x10_s7_free4.cnf,UNSAT,7199.43,738444,327840
/home/richard/project/SAT_benchmark/1_min_timeout/c801a020a6c8bc3c287fea495203b114-worker_20_40_20_0.95.cnf,SAT,30.84,1597,481
/home/richard/project/SAT_benchmark/1_min_timeout/c8b129b9e4835b8a40d5ef0d27a45bef-linked_list_swap_contents_safety_unwind78.cnf,UNSAT,44343.22,506490,10286
/home/richard/project/SAT_benchmark/1_min_timeout/c8e64404361f2426490d39459832c66a-64_25.sanitized.cnf,SAT,9185.57,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/ca14adcb9296a7b31d7815c2ed16d0f1-ITC2021_Early_3.xml.cnf,SAT,252.31,40076,4476
/home/richard/project/SAT_benchmark/1_min_timeout/cb2e8b7fada420c5046f587ea754d052-clique_n2_k10.sanitized.cnf,UNSAT,5590.52,960367,730987
/home/richard/project/SAT_benchmark/1_min_timeout/cdce6277b01ae06ddb95468c5f05de71-simon-r17-0.sanitized.cnf,SAT,0.31,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/d195412a62cdcbb851136f60af76f463-x9-09098.sat.sanitized.cnf,UNSAT,27044.43,1674536,1115904
/home/richard/project/SAT_benchmark/1_min_timeout/d3893e43819a907055a84e48a6ee97ba-g2-ak128boothbg2msaig.cnf,SAT,68.96,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/d40a68825bdbcdd7642b249325a7b6a2-Folkman-180-5383714.sanitized.cnf,SAT,24530.70,18699222,1213966
/home/richard/project/SAT_benchmark/1_min_timeout/d7dbb2cba940af33b2bce37ea99b8110-6s130-opt.cnf,UNSAT,30972.44,11270707,1647271
/home/richard/project/SAT_benchmark/1_min_timeout/dd5fc8da5454a990a0e7999884158c64-1-ET-256-K-70.sanitized.cnf,UNSAT,36611.77,4838573,941942
/home/richard/project/SAT_benchmark/1_min_timeout/ddc0720fa5a91d9cc0dc726644ab9e9f-6s167-opt.cnf,UNSAT,119.10,31975,7355
/home/richard/project/SAT_benchmark/1_min_timeout/ded23680dfeab2879c05bc0e4de21126-x9-09014.sat.sanitized.cnf,UNSAT,16283.83,1112003,738471
/home/richard/project/SAT_benchmark/1_min_timeout/e06be7a69dbd6d6866a2799cd40c4bfe-hwmcc20miters-iso-mul7.sanitized.cnf,UNSAT,465.40,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/e08f11f0a3bd266ee5c78ce332de107f-x9-10096.sat.sanitized.cnf,UNSAT,52202.07,2916945,1910985
/home/richard/project/SAT_benchmark/1_min_timeout/e0bf26a7527cd162c7d3016d4b2ab9fb-md5_48_1.cnf,SAT,14066.31,8143408,400990
/home/richard/project/SAT_benchmark/1_min_timeout/e2deb375e56da2360ecd08fc1179fb7d-circuit_48in24out_with_100gates_7in7out_dist128_seed1.sanitized.cnf,SAT,35320.89,2459886,2051075
/home/richard/project/SAT_benchmark/1_min_timeout/e371cd7cdde3e7ccb9834290fd4a92d0-32_350.sanitized.cnf,SAT,76428.74,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/e481a97a93fd6b4303f39024d19c2867-j3037_1_gmto_b.cnf,SAT,5644.71,768127,120662
/home/richard/project/SAT_benchmark/1_min_timeout/e6cdc2687fa53506021f05b60ad0c6a2-GracefulGraph-K05-P02_c18.cnf,SAT,11708.80,1294195,387022
/home/richard/project/SAT_benchmark/1_min_timeout/e8abb9c83efdd96a99990f3b914ea873-linked_list_swap_contents_safety_unwind57.cnf,UNSAT,31311.01,444186,10040
/home/richard/project/SAT_benchmark/1_min_timeout/e99e266b422513a2898c13898a1de501-rbsat-v760c43649gyes9.cnf,SAT,56568.76,4841787,2222691
/home/richard/project/SAT_benchmark/1_min_timeout/ecca77b5350eca6a4323edd5b38208c6-004.cnf,SAT,33743.36,20640013,1167602
/home/richard/project/SAT_benchmark/1_min_timeout/eda4aa84aeeb306468396fa82a6bba5a-pb_300_05_lb_17.cnf,SAT,17776.86,1355740,168115
/home/richard/project/SAT_benchmark/1_min_timeout/edceb8782e72e290fa54757dbfdd0173-x9-09057.sat.sanitized.cnf,UNSAT,14804.93,1031843,676441
/home/richard/project/SAT_benchmark/1_min_timeout/eddd68e14d69cce7190b99f4e7abdafb-x9-10098.sat.sanitized.cnf,SAT,11464.05,876273,502090
/home/richard/project/SAT_benchmark/1_min_timeout/eed5189b73738270ae3fdb8b33bf31c8-Folkman-180-11710376.sanitized.cnf,SAT,25223.24,18949847,1254690
/home/richard/project/SAT_benchmark/1_min_timeout/ef330d1b144055436a2d576601191ea5-crn_11_99_u.cnf,UNSAT,814.02,494218,91778
/home/richard/project/SAT_benchmark/1_min_timeout/f0426369f61595aee97055965ee7e6a3-hwmcc12miters-xits-iso-6s111.sanitized.cnf,UNSAT,682.88,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/f054205a7cef98e5021016f864c69816-summle_X11112_steps6_I1-2-2-4-4-8-25-100.cnf,SAT,6259.41,511289,98243
/home/richard/project/SAT_benchmark/1_min_timeout/f296fe701a562022c0de0cf565fbca7d-x9-08014.sat.sanitized.cnf,UNSAT,7509.28,560013,352883
/home/richard/project/SAT_benchmark/1_min_timeout/f376d4c191518ed704326960b6b19a4b-x9-10084.sat.sanitized.cnf,UNSAT,45349.17,2697844,1805920
/home/richard/project/SAT_benchmark/1_min_timeout/f45e5faf1bcccbdd3065dd6367c3bd16-x9-10083.sat.sanitized.cnf,UNSAT,51856.52,2923422,1934938
/home/richard/project/SAT_benchmark/1_min_timeout/f48735588e3515135f039e8bc8efaee5-asconhashv12_opt64_H11_M2-MxJOnbQIXNd_m5_6.c.cnf,SAT,32957.83,88764,27406
/home/richard/project/SAT_benchmark/1_min_timeout/f50eaf02a8041510b64104998cc81d2f-sted5_0x24204-50.cnf,SAT,1769.81,173092,42830
/home/richard/project/SAT_benchmark/1_min_timeout/f54b352934be08821aa75b3424112956-linked_list_swap_contents_safety_unwind54.cnf,UNSAT,27617.13,535106,10008
/home/richard/project/SAT_benchmark/1_min_timeout/f561c52b987bdb9031a477864070b759-Ptn-7824-b18.cnf,SAT,42313.29,3554456,1556088
/home/richard/project/SAT_benchmark/1_min_timeout/f70788e8446c1bc42684316de0a6c164-hwmcc20miters-iso-mul3.sanitized.cnf,UNSAT,464.00,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/f8443057c188f6c9cfb711ff3d4aa6ff-constraints_17_0.5_2.sanitized.cnf,UNSAT,31971.47,608371,321384
/home/richard/project/SAT_benchmark/1_min_timeout/f86dad4ba35369eb720a0c9ddc45037a-combined-crypto1-wff-seed-1-wffvars-450-cryptocplx-40-overlap-2.cnf,SAT,2489.39,297406,134295
/home/richard/project/SAT_benchmark/1_min_timeout/fb0e505b8bd19a34f1f80b8e020e7856-constraints_17_0.4_2.sanitized.cnf,UNSAT,20596.48,549377,294680
/home/richard/project/SAT_benchmark/1_min_timeout/fb51311320bb42bdb893249998a77f40-constraints_16_0.3_1.sanitized.cnf,UNSAT,52869.86,2889313,1922606
/home/richard/project/SAT_benchmark/temp/9.cnf,UNSAT,10.96,62,38
/home/richard/project/SAT_benchmark/temp/9.cnf,UNSAT,12.44,62,38
/home/richard/project/SAT_benchmark/temp/9.cnf,UNSAT,12.56,62,38
/home/richard/project/SAT_benchmark/temp/9.cnf,UNSAT,12.57,62,38
/home/richard/project/SAT_benchmark/temp/9.cnf,UNSAT,9.76,62,38
/home/richard/project/SAT_benchmark/temp/9.cnf,UNSAT,6.58,62,38
/home/richard/project/SAT_benchmark/temp/9.cnf,UNSAT,16.39,62,38
/home/richard/project/SAT_benchmark/temp/9.cnf,UNSAT,6.46,62,38
/home/richard/project/SAT_benchmark/temp/9.cnf,UNSAT,6.21,62,38
/home/richard/project/SAT_benchmark/1_min_timeout/3988a60c6e93167763c6fd2a347d5859-Break_08_24.xml.cnf,SAT,21621.26,20774,1159
/home/richard/project/SAT_benchmark/1_min_timeout/0cace8a29a1d6b225a8da561d35e8f5a-lru_10.sanitized.cnf,SAT,2140.75,0,0
/home/richard/project/SAT_benchmark/1_min_timeout/0cfe9c90d3a51435a5e4dba7634b882f-g2-ak128boothbg2msisc.cnf,SAT,29.78,0,0
